Date,Open,High,Low,Close,Adj Close,Volume
2019-10-21,63.890202,63.897598,63.600498,63.890202,63.890202,0
2019-10-22,63.732300,63.785000,63.536598,63.725101,63.725101,0
2019-10-23,63.645401,63.980999,63.602001,63.652699,63.652699,0
2019-10-24,63.904202,64.105400,63.736198,63.903801,63.903801,0
2019-10-25,64.000702,64.054802,63.632801,64.034798,64.034798,0
2019-10-28,63.821400,63.916000,63.539101,63.825699,63.825699,0
2019-10-29,63.706501,64.017998,63.674599,63.683498,63.683498,0
2019-10-30,63.943600,64.124001,63.737400,63.941799,63.941799,0
2019-10-31,63.747200,64.096001,63.684799,63.750801,63.750801,0
2019-11-01,64.089996,64.118797,63.381001,64.091301,64.091301,0
2019-11-04,63.401901,63.423401,63.153000,63.401699,63.401699,0
2019-11-05,63.435001,63.671001,63.159401,63.449100,63.449100,0
2019-11-06,63.429901,63.942200,63.408600,63.447800,63.447800,0
2019-11-07,63.804401,63.890999,63.523602,63.815498,63.815498,0
2019-11-08,63.818001,63.921799,63.733398,63.744099,63.744099,0
2019-11-11,63.784901,63.966000,63.771198,63.802502,63.802502,0
2019-11-12,63.843800,64.216103,63.755199,63.835602,63.835602,0
2019-11-13,64.232498,64.450996,64.102203,64.228203,64.228203,0
2019-11-14,64.283798,64.290001,63.974998,64.281502,64.281502,0
2019-11-15,63.892899,63.947399,63.678299,63.892899,63.892899,0
2019-11-18,63.722500,63.928001,63.694000,63.703300,63.703300,0
2019-11-19,63.855900,63.876701,63.617802,63.855801,63.855801,0
2019-11-20,63.837601,64.092796,63.764000,63.837399,63.837399,0
2019-11-21,63.787498,63.868999,63.641499,63.787899,63.787899,0
2019-11-22,63.669998,63.862202,63.588001,63.669998,63.669998,0
2019-11-25,63.780800,64.051903,63.710499,63.797901,63.797901,0
2019-11-26,63.898102,64.114998,63.881901,63.898102,63.898102,0
2019-11-27,63.937801,64.066200,63.874401,63.940701,63.940701,0
2019-11-28,63.959202,64.169998,63.929798,63.958099,63.958099,0
2019-11-29,64.056602,64.311096,63.995499,64.056198,64.056198,0
2019-12-02,64.290802,64.477997,64.124901,64.292000,64.292000,0
2019-12-03,64.182899,64.279503,64.038101,64.171600,64.171600,0
2019-12-04,64.067497,64.223000,63.809700,64.091202,64.091202,0
2019-12-05,63.862301,63.922001,63.709499,63.859100,63.859100,0
2019-12-06,63.676102,63.819000,63.587799,63.675800,63.675800,0
2019-12-09,63.657001,63.790001,63.597301,63.630001,63.630001,0
2019-12-10,63.513802,63.647999,63.446301,63.514301,63.514301,0
2019-12-11,63.486198,63.600800,63.451302,63.485199,63.485199,0
2019-12-12,63.304699,63.328800,62.670898,63.304001,63.304001,0
2019-12-13,62.674900,62.924999,62.136700,62.674801,62.674801,0
2019-12-16,62.805500,62.845001,62.358002,62.863998,62.863998,0
2019-12-17,62.439999,62.695000,62.327202,62.439999,62.439999,0
2019-12-18,62.417400,62.679699,62.389999,62.408798,62.408798,0
2019-12-19,62.612801,62.668701,62.270100,62.612801,62.612801,0
2019-12-20,62.321899,62.452999,61.983200,62.321899,62.321899,0
2019-12-23,62.446701,62.446899,62.143101,62.222599,62.222599,0
2019-12-24,62.268700,62.351101,61.889400,62.292198,62.292198,0
2019-12-25,61.904999,61.917400,61.508801,61.919998,61.919998,0
2019-12-26,61.811699,62.241001,61.643700,61.811699,61.811699,0
2019-12-27,62.175999,62.240101,61.785000,62.175999,62.175999,0
2019-12-30,62.025600,62.098701,61.619598,62.051201,62.051201,0
2019-12-31,61.972500,62.279999,61.925999,61.971100,61.971100,0
2020-01-01,62.028301,62.028301,62.028301,62.028301,62.028301,0
2020-01-02,61.830002,62.147999,61.563000,61.830002,61.830002,0
2020-01-03,61.694199,62.224998,61.694199,61.694199,61.694199,0
2020-01-06,62.013802,62.323002,61.717499,62.029999,62.029999,0
2020-01-07,61.775101,62.086201,61.591702,61.775002,61.775002,0
2020-01-08,61.930901,62.096901,61.413101,61.930901,61.930901,0
2020-01-09,61.261200,61.377998,61.119999,61.261902,61.261902,0
2020-01-10,61.266102,61.368999,60.870998,61.266102,61.266102,0
2020-01-13,61.108002,61.368999,60.864601,61.005001,61.005001,0
2020-01-14,61.188099,61.469002,61.115200,61.188000,61.188000,0
2020-01-15,61.403099,61.730000,61.318600,61.402599,61.402599,0
2020-01-16,61.344299,61.736000,61.314800,61.344398,61.344398,0
2020-01-17,61.577499,61.653000,61.277000,61.577499,61.577499,0
2020-01-20,61.543701,61.632900,61.367100,61.567402,61.567402,0
2020-01-21,61.568501,61.958000,61.560001,61.568600,61.568600,0
2020-01-22,61.860500,62.036999,61.754799,61.859699,61.859699,0
2020-01-23,61.872299,62.049301,61.805401,61.877998,61.877998,0
2020-01-24,61.892799,62.107101,61.694599,61.892799,61.892799,0
2020-01-27,62.208199,63.063801,62.152500,62.131001,62.131001,0
2020-01-28,62.893902,63.116001,62.343601,62.893902,62.893902,0
2020-01-29,62.220100,62.816002,62.168800,62.213299,62.213299,0
2020-01-30,62.510399,63.473000,62.501499,62.516499,62.516499,0
2020-01-31,63.228600,63.906200,63.042000,63.196098,63.196098,0
2020-02-03,63.922699,64.081001,63.476002,63.890301,63.890301,0
2020-02-04,63.659500,63.674599,62.861198,63.653099,63.653099,0
2020-02-05,62.932400,63.275002,62.545700,62.926201,62.926201,0
2020-02-06,62.841702,63.398998,62.606400,62.838799,62.838799,0
2020-02-07,63.270000,64.216003,63.213600,63.270000,63.270000,0
2020-02-10,64.053398,64.281998,63.644001,64.129303,64.129303,0
2020-02-11,64.078499,64.083000,63.247002,64.078300,64.078300,0
2020-02-12,63.339199,63.339199,62.917999,63.324299,63.324299,0
2020-02-13,63.212601,63.757999,63.189899,63.198002,63.198002,0
2020-02-14,63.625401,63.634899,63.369801,63.634499,63.634499,0
2020-02-17,63.470600,63.546001,63.178299,63.525101,63.525101,0
2020-02-18,63.465500,64.137001,63.465500,63.465500,63.465500,0
2020-02-19,63.865101,63.899502,63.426201,63.865700,63.865700,0
2020-02-20,63.512901,64.256699,63.505100,63.520699,63.520699,0
2020-02-21,64.126198,64.541000,63.894699,64.126198,64.126198,0
2020-02-24,64.041901,65.779999,64.041901,64.054100,64.054100,0
2020-02-25,65.323700,65.554001,64.673500,65.323700,65.323700,0
2020-02-26,65.278397,65.700996,64.950203,65.278397,65.278397,0
2020-02-27,65.449600,66.383003,65.404503,65.451302,65.451302,0
2020-02-28,66.269096,67.610001,66.269096,66.269096,66.269096,0
2020-03-02,66.876099,67.283997,66.107002,67.130997,67.130997,0
2020-03-03,66.255302,66.641998,65.335999,66.255699,66.255699,0
2020-03-04,66.181396,66.506699,65.503998,66.179604,66.179604,0
2020-03-05,66.192101,67.038002,65.977501,66.192001,66.192001,0
2020-03-06,67.549797,68.492996,67.334000,67.539398,67.539398,0
2020-03-09,71.996399,75.030502,71.976898,72.050003,72.050003,0
2020-03-10,74.630997,74.630997,70.652000,74.640999,74.640999,0
2020-03-11,71.050201,72.429001,70.618301,71.050201,71.050201,0
2020-03-12,73.115097,75.428001,72.660400,73.114998,73.114998,0
2020-03-13,74.879700,74.882599,72.053001,74.898102,74.898102,0
2020-03-16,73.204697,75.389000,72.833099,73.237999,73.237999,0
2020-03-17,74.356300,75.205002,73.446999,74.356300,74.356300,0
2020-03-18,75.147903,80.231003,75.102097,75.297501,75.297501,0
2020-03-19,80.921303,82.073799,79.242996,80.919998,80.919998,0
2020-03-20,78.965599,79.776497,77.422997,78.965599,78.965599,0
2020-03-23,79.719398,81.338997,79.487000,79.838699,79.838699,0
2020-03-24,79.426804,79.571602,78.146004,79.442802,79.442802,0
2020-03-25,78.263199,79.362999,76.970703,78.263199,78.263199,0
2020-03-26,78.328697,78.998001,76.990303,78.328499,78.328499,0
2020-03-27,77.440300,79.238800,77.329697,77.440300,77.440300,0
2020-03-30,78.737503,80.382004,78.737503,78.652000,78.652000,0
2020-03-31,79.588898,79.690300,77.664497,79.589203,79.589203,0
2020-04-01,78.414200,79.309998,77.720001,78.414200,78.414200,0
2020-04-02,78.666199,79.196999,77.375999,78.666199,78.666199,0
2020-04-03,77.099503,77.902000,76.544998,77.099503,77.099503,0
2020-04-06,77.089500,77.123398,76.050003,77.097504,77.097504,0
2020-04-07,75.962700,75.968399,75.188103,75.955597,75.955597,0
2020-04-08,75.535103,75.878998,75.158897,75.535103,75.535103,0
2020-04-09,75.049400,75.124001,72.707001,75.048103,75.048103,0
2020-04-10,74.263702,74.344200,73.149696,74.263802,74.263802,0
2020-04-13,73.650200,73.722000,73.017998,73.663300,73.663300,0
2020-04-14,73.602898,73.602898,72.726997,73.602898,73.602898,0
2020-04-15,73.016701,75.179199,72.825996,73.015404,73.015404,0
2020-04-16,74.818497,75.000999,73.742996,74.818497,74.818497,0
2020-04-17,74.197403,74.408997,73.140602,74.197403,74.197403,0
2020-04-20,74.065498,74.957001,74.049301,74.065102,74.065102,0
2020-04-21,75.415199,77.458000,75.369003,75.409203,75.409203,0
2020-04-22,76.910004,77.629997,75.832001,76.920097,76.920097,0
2020-04-23,75.930099,75.960701,74.207397,75.930099,75.930099,0
2020-04-24,74.915001,74.923302,73.969002,74.915001,74.915001,0
2020-04-27,74.593300,74.774101,74.033997,74.593300,74.593300,0
2020-04-28,74.464996,74.828003,73.779999,74.464996,74.464996,0
2020-04-29,74.147400,74.147400,73.186600,74.147400,74.147400,0
2020-04-30,73.085297,74.307999,72.612999,73.065399,73.065399,0
2020-05-01,74.340202,75.755997,74.306297,74.338501,74.338501,0
2020-05-04,75.430496,75.927002,74.936798,75.427498,75.427498,0
2020-05-05,74.724899,74.878502,73.655998,74.724899,74.724899,0
2020-05-06,73.723602,74.978996,73.279999,73.698601,73.698601,0
2020-05-07,74.464996,74.495499,73.598000,74.464996,74.464996,0
2020-05-08,73.888802,74.035698,73.092003,73.888702,73.888702,0
2020-05-11,73.397697,73.932701,73.068001,73.393402,73.393402,0
2020-05-12,73.614998,73.699997,72.956001,73.621399,73.621399,0
2020-05-13,73.602699,73.956001,73.094002,73.602699,73.602699,0
2020-05-14,73.946800,74.466003,73.637001,73.947800,73.947800,0
2020-05-15,73.509598,73.844002,73.028999,73.509697,73.509697,0
2020-05-18,73.597000,73.601303,72.585999,73.596901,73.596901,0
2020-05-19,72.702003,72.713600,72.185898,72.690598,72.690598,0
2020-05-20,72.534798,72.572098,71.109100,72.491898,72.491898,0
2020-05-21,71.185303,71.407402,70.596001,71.211700,71.211700,0
2020-05-22,70.912697,72.077003,70.876099,70.904800,70.904800,0
2020-05-25,71.574402,71.810997,71.202003,71.574402,71.574402,0
2020-05-26,71.618797,71.636597,70.605003,71.618797,71.618797,0
2020-05-27,70.786102,71.418999,70.643997,70.759499,70.759499,0
2020-05-28,71.022301,71.195999,70.398300,71.022301,71.022301,0
2020-05-29,70.522301,70.819000,70.150002,70.504898,70.504898,0
2020-06-01,70.192703,70.285004,69.384499,70.160103,70.160103,0
2020-06-02,69.067200,69.137199,68.573700,69.076401,69.076401,0
2020-06-03,68.648804,68.900002,68.207397,68.660103,68.660103,0
2020-06-04,68.497498,69.525002,68.463402,68.497498,68.497498,0
2020-06-05,69.056503,69.073799,68.252998,69.027298,69.027298,0
2020-06-08,68.141899,68.610298,68.028999,68.136803,68.136803,0
2020-06-09,68.088303,68.917000,68.046097,68.090599,68.090599,0
2020-06-10,68.550797,68.903000,68.375999,68.586304,68.586304,0
2020-06-11,68.443497,69.777496,68.431801,68.417397,68.417397,0
2020-06-12,70.066200,70.174698,69.202003,70.067596,70.067596,0
2020-06-15,69.565300,70.476997,69.562897,69.506401,69.506401,0
2020-06-16,69.574203,69.908997,69.188004,69.572502,69.572502,0
2020-06-17,69.573997,69.876999,69.334000,69.586899,69.586899,0
2020-06-18,69.727997,69.749100,69.157997,69.727997,69.727997,0
2020-06-19,69.862602,69.915901,69.170998,69.920197,69.920197,0
2020-06-22,69.642097,69.686501,69.119003,69.647102,69.647102,0
2020-06-23,69.072800,69.512001,68.538803,69.091797,69.091797,0
2020-06-24,68.727699,69.421898,68.667603,68.724297,68.724297,0
2020-06-25,69.478798,69.647003,69.107002,69.490501,69.490501,0
2020-06-26,69.055298,69.958000,68.911003,69.058296,69.058296,0
2020-06-29,69.733002,70.421997,69.593002,69.724297,69.724297,0
2020-06-30,69.973000,71.297997,69.973000,69.973000,69.973000,0
2020-07-01,71.153198,71.191803,70.531998,71.150703,71.150703,0
2020-07-02,70.756699,70.756699,70.166397,70.858704,70.858704,0
2020-07-03,70.588303,71.612999,70.152000,70.588303,70.588303,0
2020-07-06,71.334999,72.078003,70.780602,71.331100,71.331100,0
2020-07-07,71.806801,72.278000,71.226097,71.788002,71.788002,0
2020-07-08,71.410004,71.690002,71.028702,71.410004,71.410004,0
2020-07-09,71.200500,71.284599,70.488998,71.204102,71.204102,0
2020-07-10,70.746101,71.407997,70.656998,70.744400,70.744400,0
2020-07-13,70.697502,70.995003,70.509003,70.697502,70.697502,0
2020-07-14,70.771599,71.311996,70.758003,70.771599,70.771599,0
2020-07-15,70.962700,71.085999,70.622002,70.958099,70.958099,0
2020-07-16,71.012497,71.337997,70.688400,71.004303,71.004303,0
2020-07-17,71.537598,71.970001,71.388000,71.548401,71.548401,0
2020-07-20,71.814499,72.072998,71.324997,71.825302,71.825302,0
2020-07-21,71.366997,71.490196,70.576500,71.490700,71.490700,0
2020-07-22,70.692497,71.204903,70.599998,70.697098,70.697098,0
2020-07-23,71.144897,71.598000,70.802696,71.129898,71.129898,0
2020-07-24,71.312302,71.973999,71.262199,71.304901,71.304901,0
2020-07-27,71.761398,71.899002,71.407997,71.709999,71.709999,0
2020-07-28,71.565804,72.647202,71.468399,71.540100,71.540100,0
2020-07-29,72.466003,72.584000,72.067001,72.474098,72.474098,0
2020-07-30,72.467102,73.764999,72.465797,72.475800,72.475800,0
2020-07-31,73.379799,74.386803,73.128998,73.321503,73.321503,0
2020-08-03,74.164597,74.530998,73.298203,74.355003,74.355003,0
2020-08-04,73.064697,74.011597,72.898003,73.036697,73.036697,0
2020-08-05,73.389999,73.490997,72.607399,73.388901,73.388901,0
2020-08-06,72.821404,73.588997,72.655998,72.814400,72.814400,0
2020-08-07,73.176903,73.894997,73.147697,73.162300,73.162300,0
2020-08-10,73.714996,73.980003,73.212502,73.714996,73.714996,0
2020-08-11,73.506401,73.555298,72.662697,73.526001,73.526001,0
2020-08-12,73.038200,73.781998,72.998001,73.064903,73.064903,0
2020-08-13,73.784599,73.818298,73.012001,73.778099,73.778099,0
2020-08-14,72.889000,73.461998,72.772797,72.914497,72.914497,0
2020-08-17,72.957199,73.787003,72.767403,72.957199,72.957199,0
2020-08-18,73.711304,73.711304,72.914803,73.630203,73.630203,0
2020-08-19,73.050301,73.542000,72.966797,73.045998,73.045998,0
2020-08-20,73.249100,74.146896,73.222801,73.256599,73.256599,0
2020-08-21,73.870003,74.990997,73.709999,73.868797,73.868797,0
2020-08-24,74.683800,74.942101,74.160004,74.730003,74.730003,0
2020-08-25,74.565201,75.354401,74.296898,74.599998,74.599998,0
2020-08-26,75.294899,75.983002,75.205002,75.308899,75.308899,0
2020-08-27,75.587303,75.612503,74.728996,75.587303,75.587303,0
2020-08-28,74.980797,75.025002,74.038803,74.984100,74.984100,0
2020-08-31,74.080002,74.379997,73.612999,74.130203,74.130203,0
2020-09-01,73.806999,73.926201,73.342003,73.812897,73.812897,0
2020-09-02,73.487503,75.680000,73.432098,73.559601,73.559601,0
2020-09-03,75.462700,75.790001,74.874001,75.462700,75.462700,0
2020-09-04,75.295403,75.608299,74.905899,75.295197,75.295197,0
2020-09-07,75.317299,76.226997,75.317299,75.317299,75.317299,0
2020-09-08,75.697502,76.549004,75.628998,75.718102,75.718102,0
2020-09-09,76.257401,76.413300,75.306099,76.237000,76.237000,0
2020-09-10,75.325798,75.660004,74.661003,75.323700,75.323700,0
2020-09-11,75.163300,75.266800,74.737999,75.143501,75.143501,0
2020-09-14,74.864998,75.496002,74.587799,74.864998,74.864998,0
2020-09-15,75.242699,75.355003,74.850304,75.206299,75.206299,0
2020-09-16,75.159203,75.215897,74.649002,75.200500,75.200500,0
2020-09-17,74.879601,75.403999,74.861504,74.860100,74.860100,0
2020-09-18,74.825600,75.660698,74.825600,74.957199,74.957199,0
2020-09-21,75.461998,76.523003,75.394997,75.548500,75.548500,0
2020-09-22,75.939003,76.426003,75.719803,76.292198,76.292198,0
2020-09-23,76.018898,77.050003,75.946297,76.018997,76.018997,0
2020-09-24,76.793999,77.476997,76.750702,76.797302,76.797302,0
2020-09-25,77.026604,78.477997,76.636002,77.026398,77.026398,0
2020-09-28,78.103798,79.153999,78.001999,78.103798,78.103798,0
2020-09-29,79.183502,79.939003,78.456001,79.161400,79.161400,0
2020-09-30,78.964699,79.325996,77.553802,78.965103,78.965103,0
2020-10-01,77.665604,77.743301,76.984100,77.665604,77.665604,0
2020-10-02,77.214401,78.792000,77.198601,77.206200,77.206200,0
2020-10-05,78.139999,78.851997,77.838997,78.139999,78.139999,0
2020-10-06,78.045502,78.641998,77.634003,78.109398,78.109398,0
2020-10-07,78.395103,78.459999,77.930000,78.372803,78.372803,0
2020-10-08,78.082497,78.082497,77.320198,78.082497,78.082497,0
2020-10-09,77.263100,77.354897,76.656601,77.279602,77.279602,0
2020-10-12,76.837502,77.236000,76.585999,76.838501,76.838501,0
2020-10-13,77.000099,77.389000,76.839897,77.000198,77.000198,0
2020-10-14,77.012497,77.584099,77.006897,77.025902,77.025902,0
2020-10-15,77.774399,78.407402,77.556999,77.715401,77.715401,0
2020-10-16,77.952499,78.324997,77.725197,77.920700,77.920700,0
2020-10-19,77.516998,78.118500,77.423500,77.516998,77.516998,0
2020-10-20,77.588203,78.050003,77.334999,77.588203,77.588203,0
2020-10-21,77.283997,77.309998,76.549301,77.282204,77.282204,0
2020-10-22,76.666000,77.386803,76.380096,76.678902,76.678902,0
2020-10-23,76.528503,76.796997,76.105003,76.538399,76.538399,0
2020-10-26,76.274200,76.601997,75.995499,76.169502,76.169502,0
2020-10-27,76.435799,77.167000,76.260002,76.449501,76.449501,0
2020-10-28,77.259003,78.900002,77.257004,77.286598,77.286598,0
2020-10-29,79.076401,79.570999,78.603104,79.052002,79.052002,0
2020-10-30,78.846497,79.524002,78.768997,78.838303,78.838303,0
2020-11-02,79.465797,80.889999,79.449501,79.470901,79.470901,0
2020-11-03,80.546898,80.567596,79.052902,80.521896,80.521896,0
2020-11-04,79.049698,79.792198,77.921799,79.049896,79.049896,0
2020-11-05,77.581299,78.713997,76.747398,77.563698,77.563698,0
2020-11-06,76.887001,77.875198,76.830101,76.887199,76.887199,0
2020-11-09,77.465698,77.528198,75.741699,77.316498,77.316498,0
2020-11-10,76.286301,76.859802,76.145302,76.263702,76.263702,0
2020-11-11,76.462700,77.078003,76.050301,76.462402,76.462402,0
2020-11-12,77.047501,77.532997,76.639999,77.047501,77.047501,0
2020-11-13,77.074501,77.691002,77.060501,77.074501,77.074501,0
2020-11-16,77.440002,77.440002,76.348999,77.317902,77.317902,0
2020-11-17,76.276299,76.637001,76.139000,76.276299,76.276299,0
2020-11-18,76.141296,76.312698,75.531601,76.209503,76.209503,0
2020-11-19,75.914497,76.584999,75.886398,75.884399,75.884399,0
2020-11-20,76.165199,76.422997,75.856003,76.165199,76.165199,0
2020-11-23,76.232597,76.508003,75.567001,76.178902,76.178902,0
2020-11-24,75.941299,76.158699,75.365402,75.961700,75.961700,0
2020-11-25,75.398598,75.955399,75.314003,75.417900,75.417900,0
2020-11-26,75.561600,75.740997,75.314003,75.445999,75.445999,0
2020-11-27,75.661903,76.286003,75.611504,75.649902,75.649902,0
2020-11-30,75.983498,76.525398,75.799004,75.991501,75.991501,0
2020-12-01,76.371399,76.437897,75.527397,76.404800,76.404800,0
2020-12-02,75.929497,76.061699,75.084702,75.958504,75.958504,0
2020-12-03,75.110901,75.361000,74.268898,75.110703,75.110703,0
2020-12-04,74.488899,74.623001,73.751999,74.488899,74.488899,0
2020-12-07,74.096397,74.491203,73.314301,73.855003,73.855003,0
2020-12-08,73.738503,73.893799,73.044998,73.746101,73.746101,0
2020-12-09,73.348000,73.969498,73.156998,73.340500,73.340500,0
2020-12-10,73.610802,73.870003,72.959900,73.611298,73.611298,0
2020-12-11,73.077400,73.390999,72.875999,73.078201,73.078201,0
2020-12-14,73.092499,73.796097,72.788002,73.031998,73.031998,0
2020-12-15,74.121300,74.121300,73.293098,74.121300,74.121300,0
2020-12-16,73.277199,73.692001,73.199203,73.278503,73.278503,0
2020-12-17,73.331200,73.389503,72.646004,73.347900,73.347900,0
2020-12-18,73.084396,73.862999,73.000999,73.090401,73.090401,0
2020-12-21,73.393501,75.415001,73.393501,73.481003,73.481003,0
2020-12-22,74.551300,75.696198,74.551300,74.551300,74.551300,0
2020-12-23,75.907997,75.980202,74.735397,75.878098,75.878098,0
2020-12-24,75.036301,75.219299,73.936996,75.020203,75.020203,0
2020-12-25,74.035004,74.186203,73.589798,74.029999,74.029999,0
2020-12-28,74.127502,74.243698,73.539001,73.954903,73.954903,0
2020-12-29,73.930496,74.043999,73.365997,73.930496,73.930496,0
2020-12-30,74.021400,74.952003,73.392502,74.021400,74.021400,0
2020-12-31,74.181602,75.239998,73.699997,74.522003,74.522003,0
2021-01-01,73.911201,73.911201,73.910004,73.911201,73.911201,0
2021-01-04,74.342598,74.485703,73.042503,74.127403,74.127403,0
2021-01-05,74.464996,75.172997,73.959099,74.475403,74.475403,0
2021-01-06,74.213997,74.216301,73.411003,74.135101,74.135101,0
2021-01-07,74.099998,74.921799,73.540901,74.091499,74.091499,0
2021-01-08,74.597702,74.806999,73.835999,74.595100,74.595100,0
